ID,TERYT,JEDNOSTKA TERYTORIALNA,GŁOSOWANIE PRZEZ PEŁNOMOCNIKA,GŁOSOWANIE NA PODSTAWIE ZAŚWIADCZENIA,GŁOS NIEWAŻNY,"""X"" OBOK KILKU KANDYDATÓW","""X"" OBOK ŻADNEGO KANDYDATA",KOALICJA EUROPEJSKA PO PSL SLD .N ZIELONI,"LEWICA RAZEM - PARTIA RAZEM, UNIA PRACY, RSS",POLEXIT - KOALICJA,JEDNOŚĆ NARODU,PRAWO I SPRAWIEDLIWOŚĆ,RUCH PRAWDZIWA EUROPA - EUROPA CHRISTI,WIOSNA ROBERTA BIEDRONIA,KONFEDERACJA KORWIN BRAUN LIROY NARODOWCY,KUKIZ'15,POLSKA FAIR PLAY
6404,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
6405,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
6406,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
6407,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
6408,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
6409,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6410,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6411,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6412,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6413,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6414,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6415,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6416,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6417,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6418,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6419,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6420,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6421,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6422,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6423,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6424,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6425,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6426,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6427,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6428,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6429,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6430,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6431,20101,m. Bolesławiec,1,,,,,,1,,,,,,,,
6432,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6433,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6434,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6435,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6436,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6437,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6438,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6439,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6440,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6441,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6442,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6443,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6444,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6445,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6446,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6447,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6448,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6449,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6450,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6451,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6452,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6453,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6454,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6455,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6456,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6457,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6458,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6459,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6460,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6461,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6462,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6463,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6464,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6465,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6466,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6467,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6468,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6469,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6470,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6471,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6472,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6473,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6474,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6475,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6476,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6477,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6478,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6479,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6480,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6481,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6482,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6483,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6484,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6485,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6486,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6487,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6488,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6489,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6490,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6491,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6492,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6493,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6494,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6495,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6496,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6497,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6498,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6499,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6500,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6501,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6502,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6503,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6504,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6505,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6506,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6507,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6508,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6509,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6510,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6511,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6512,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6513,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6514,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6515,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6516,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6517,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6518,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6519,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6520,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6521,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6522,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6523,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6524,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6525,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6526,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6527,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6528,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6529,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6530,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6531,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6532,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6533,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6534,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6535,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6536,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6537,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6538,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6539,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6540,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6541,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6542,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6543,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6544,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6545,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6546,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6547,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6548,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6549,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6550,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6551,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6552,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6553,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6554,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6555,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6556,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6557,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6558,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6559,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6560,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6561,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6562,20101,m. Bolesławiec,,,,,,,1,,,,,,,,
6563,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6564,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6565,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6566,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6567,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6568,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6569,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6570,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6571,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6572,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6573,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6574,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6575,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6576,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6577,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6578,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6579,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6580,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6581,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6582,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6583,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6584,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6585,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6586,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6587,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6588,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6589,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6590,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6591,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6592,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6593,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6594,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6595,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6596,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6597,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6598,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6599,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6600,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6601,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6602,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6603,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6604,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6605,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6606,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6607,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6608,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6609,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6610,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6611,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6612,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6613,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6614,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6615,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6616,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6617,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6618,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6619,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6620,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6621,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6622,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6623,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6624,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6625,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6626,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6627,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6628,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6629,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6630,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6631,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6632,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6633,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6634,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6635,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6636,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6637,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6638,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6639,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6640,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6641,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6642,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6643,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6644,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6645,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6646,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6647,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6648,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6649,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6650,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6651,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6652,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6653,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6654,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6655,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6656,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6657,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6658,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6659,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6660,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6661,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6662,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6663,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6664,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6665,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6666,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6667,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6668,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6669,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6670,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6671,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6672,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6673,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6674,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6675,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6676,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6677,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6678,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6679,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6680,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6681,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6682,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6683,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6684,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6685,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6686,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6687,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6688,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6689,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6690,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6691,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6692,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6693,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6694,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6695,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6696,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6697,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6698,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6699,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6700,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6701,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6702,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6703,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6704,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6705,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6706,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6707,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6708,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6709,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6710,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6711,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6712,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6713,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6714,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6715,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6716,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6717,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6718,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6719,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6720,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6721,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6722,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6723,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6724,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6725,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6726,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6727,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6728,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6729,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6730,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6731,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6732,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6733,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6734,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6735,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6736,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6737,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6738,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6739,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6740,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6741,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6742,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6743,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6744,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6745,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6746,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6747,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6748,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6749,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6750,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6751,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6752,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6753,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6754,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6755,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6756,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6757,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6758,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6759,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6760,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6761,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6762,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6763,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6764,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6765,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6766,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6767,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6768,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6769,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6770,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6771,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6772,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6773,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6774,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6775,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6776,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6777,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6778,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6779,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6780,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6781,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6782,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6783,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6784,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6785,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6786,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6787,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6788,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6789,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6790,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6791,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6792,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6793,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6794,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6795,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6796,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6797,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6798,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6799,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6800,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6801,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6802,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6803,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6804,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6805,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6806,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6807,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6808,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6809,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6810,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6811,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6812,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6813,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6814,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6815,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6816,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6817,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6818,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6819,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6820,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6821,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6822,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6823,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6824,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6825,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6826,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6827,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
6828,20101,m. Bolesławiec,,,,,,,,,,1,,,,,
